Suite,Method,Function,Median,IQR,N
Synthetic,HEBO,Ackley-5D,5.912180999200437,1.2541918555559448,15
Synthetic,HEBO,Ackley-10D,7.935023915854337,0.6941857892660819,15
Synthetic,HEBO,Ackley-20D,8.808410064159405,0.2779039540531443,15
Synthetic,HEBO,Rastrigin-5D,46.43012309948671,8.462644213219924,15
Synthetic,HEBO,Rastrigin-10D,117.95389894689575,17.452939533743205,15
Synthetic,HEBO,Rosenbrock-4D,42.365659924138605,47.19466722754281,15
Synthetic,HEBO,Levy-6D,12.23380175066933,5.4326848320156795,15
Synthetic,Standard-BO(qLogEI),Branin,1.702183211527153e-05,5.497583109193016e-05,15
Synthetic,Standard-BO(qLogEI),Hartmann-6D,5.6419526989426316e-05,0.11921340441703698,15
Synthetic,Standard-BO(qLogEI),Ackley-5D,0.39803862332314255,0.6557803529570219,15
Synthetic,Standard-BO(qLogEI),Ackley-10D,2.728808440515643,0.8183978077985934,15
Synthetic,Standard-BO(qLogEI),Ackley-20D,5.9814598811212285,1.0853882611984496,15
Synthetic,Standard-BO(qLogEI),Rastrigin-5D,26.93239594159006,12.148488037634273,15
Synthetic,Standard-BO(qLogEI),Rastrigin-10D,90.53080453632782,15.148741235270862,15
Synthetic,Standard-BO(qLogEI),Rosenbrock-4D,3.7332468721611622,1.4303592283384656,15
Synthetic,Standard-BO(qLogEI),Levy-6D,1.5209525003663362,2.3936938068145563,15
Synthetic,CMA-ES,Branin,0.3221747541218737,0.6476385743642767,15
Synthetic,CMA-ES,Hartmann-6D,1.1146155458973048,0.28378627696366965,15
Synthetic,CMA-ES,Ackley-5D,3.5684289145901222,0.6465689304557038,15
Synthetic,CMA-ES,Ackley-10D,6.030795750870357,0.7257545297975003,15
Synthetic,CMA-ES,Ackley-20D,7.262123371000429,0.6864938947977066,15
Synthetic,CMA-ES,Rastrigin-5D,27.177232997830586,6.143460761937192,15
Synthetic,CMA-ES,Rastrigin-10D,94.89206716981326,10.051275266974955,15
Synthetic,CMA-ES,Rosenbrock-4D,8.85001876175889,9.286251839762558,15
Synthetic,CMA-ES,Levy-6D,3.7039196755728043,2.1472953019299603,15
Synthetic,Optuna-TPE,Branin,0.41264249739002856,0.5800170314204838,15
Synthetic,Optuna-TPE,Hartmann-6D,0.9020943989200729,0.43713975381526105,15
Synthetic,Optuna-TPE,Ackley-5D,4.531758344080053,1.2445781351296445,15
Synthetic,Optuna-TPE,Ackley-10D,6.6671010502489665,0.7254671742152095,15
Synthetic,Optuna-TPE,Ackley-20D,7.681733330004592,0.6284986855348338,15
Synthetic,Optuna-TPE,Rastrigin-5D,36.28180941058679,6.3140467696415286,15
Synthetic,Optuna-TPE,Rastrigin-10D,97.36091967335105,12.899595937794999,15
Synthetic,Optuna-TPE,Rosenbrock-4D,13.014906043274829,16.568085856831168,15
Synthetic,Optuna-TPE,Levy-6D,5.700315066784853,1.9644973467698499,15
Synthetic,Random,Branin,0.7665537909736518,1.3046719777255569,15
Synthetic,Random,Hartmann-6D,1.613474647013742,0.7056397385000581,15
Synthetic,Random,Ackley-5D,5.912180999200437,1.2541918555559448,15
Synthetic,Random,Ackley-10D,7.935023915854337,0.6941857892660819,15
Synthetic,Random,Ackley-20D,8.808410064159405,0.2779039540531443,15
Synthetic,Random,Rastrigin-5D,46.43012309948671,8.462644213219924,15
Synthetic,Random,Rastrigin-10D,117.95389894689575,17.452939533743205,15
Synthetic,Random,Rosenbrock-4D,42.365659924138605,47.19466722754281,15
Synthetic,Random,Levy-6D,12.23380175066933,5.4326848320156795,15
Engineering,"GA-BO-TR (ELA-γ, penalty)",WeldedBeam,2.678117593316345,4.066777765919127,10
Engineering,"GA-BO-TR (ELA-γ, penalty)",PressureVessel,18123.49542331371,9852.5503565523,10
Engineering,"GA-BO-TR (ELA-γ, penalty)",TensionSpring,0.012613147630329068,0.03935137091649225,10
Engineering,"GA-BO-TR (ELA-γ, penalty)",SpeedReducer,170.08997097164047,95.06300709570064,10
Engineering,TuRBO-1 (penalty),WeldedBeam,3.262805251597911,4.466909292042432,10
Engineering,TuRBO-1 (penalty),PressureVessel,19659.50196198452,17124.981891381518,10
Engineering,TuRBO-1 (penalty),TensionSpring,0.0194944682123757,0.032301907652665565,10
Engineering,TuRBO-1 (penalty),SpeedReducer,296.703058329874,138.86758621023614,10
Engineering,HEBO (penalty),WeldedBeam,4.104084232810218,1.0573432078361993,10
Engineering,HEBO (penalty),PressureVessel,12487.280520999255,2596.795267079613,10
Engineering,HEBO (penalty),TensionSpring,287826.3874602119,631566.0659318204,10
Engineering,HEBO (penalty),SpeedReducer,2961.991780481998,1699.4846360936695,10
Engineering,CMA-ES (penalty),WeldedBeam,3.5951153550764015,1.8804102945861252,10
Engineering,CMA-ES (penalty),PressureVessel,21175.00634921857,15894.292555174106,10
Engineering,CMA-ES (penalty),TensionSpring,0.0486679036644477,1249.554663537584,10
Engineering,CMA-ES (penalty),SpeedReducer,1281.3886607233608,463.8332904067911,10
Engineering,Random,WeldedBeam,4.104084232810218,1.0573432078361993,10
Engineering,Random,PressureVessel,12487.280520999255,2596.795267079613,10
Engineering,Random,TensionSpring,287826.3874602119,631566.0659318204,10
Engineering,Random,SpeedReducer,2961.991780481998,1699.4846360936695,10
BBOB,GA-BO-TR (ELA-γ),BBOB-f01-i1-d5,3.316447663337385e-05,4.8336049758290756e-06,3
BBOB,GA-BO-TR (ELA-γ),BBOB-f01-i1-d10,0.00017078475391940628,6.206210593973083e-05,3
BBOB,GA-BO-TR (ELA-γ),BBOB-f08-i1-d5,4.573165032411822,7.473016380823495,3
BBOB,GA-BO-TR (ELA-γ),BBOB-f08-i1-d10,79.46474962581146,83.94078689817087,3
BBOB,GA-BO-TR (ELA-γ),BBOB-f15-i1-d5,24.929502086643197,7.3575594508977815,3
BBOB,GA-BO-TR (ELA-γ),BBOB-f15-i1-d10,80.4828925805391,14.382246255812902,3
BBOB,GA-BO-TR (ELA-γ),BBOB-f20-i1-d5,2.347276595941821,0.3311086318758498,3
BBOB,GA-BO-TR (ELA-γ),BBOB-f20-i1-d10,2.2109697526236687,0.42037339864992873,3
BBOB,TuRBO-1,BBOB-f01-i1-d5,0.0002778570034962513,0.00010190640215057556,3
BBOB,TuRBO-1,BBOB-f01-i1-d10,0.00411034701681956,0.001361584335214161,3
BBOB,TuRBO-1,BBOB-f08-i1-d5,89.20593878878543,25.98826401762041,3
BBOB,TuRBO-1,BBOB-f08-i1-d10,110.14981856284263,47.98229405498884,3
BBOB,TuRBO-1,BBOB-f15-i1-d5,25.781854837175388,6.598257058095896,3
BBOB,TuRBO-1,BBOB-f15-i1-d10,88.28682252380918,15.825369885879695,3
BBOB,TuRBO-1,BBOB-f20-i1-d5,1.5588445786905822,0.6011460894308129,3
BBOB,TuRBO-1,BBOB-f20-i1-d10,2.494882275605164,0.2436132278058949,3
BBOB,HEBO,BBOB-f01-i1-d5,6.491419400728233,2.9407405320392144,3
BBOB,HEBO,BBOB-f01-i1-d10,28.94311132466251,7.958078947989932,3
BBOB,HEBO,BBOB-f08-i1-d5,1659.381275771124,495.0346488456519,3
BBOB,HEBO,BBOB-f08-i1-d10,12585.980562131754,6292.327646898264,3
BBOB,HEBO,BBOB-f15-i1-d5,60.29480190328627,7.159230254608701,3
BBOB,HEBO,BBOB-f15-i1-d10,207.1490120287392,26.311450702142565,3
BBOB,HEBO,BBOB-f20-i1-d5,253.12566536318133,297.42704688179026,3
BBOB,HEBO,BBOB-f20-i1-d10,4658.50240471043,2682.4441706797757,3
BBOB,Standard-BO(qLogEI),BBOB-f01-i1-d5,0.00028958997737049685,0.0001294323288973942,3
BBOB,Standard-BO(qLogEI),BBOB-f01-i1-d10,0.0015273874161465528,0.0004277478050909167,3
BBOB,Standard-BO(qLogEI),BBOB-f08-i1-d5,78.26326349299657,70.21172678432642,3
BBOB,Standard-BO(qLogEI),BBOB-f08-i1-d10,337.7494046455789,145.3560076218638,3
BBOB,Standard-BO(qLogEI),BBOB-f15-i1-d5,24.044116168819755,5.6338520305632755,3
BBOB,Standard-BO(qLogEI),BBOB-f15-i1-d10,79.24325610810888,19.30685263750763,3
BBOB,Standard-BO(qLogEI),BBOB-f20-i1-d5,1.8570926885918198,0.29564180488529246,3
BBOB,Standard-BO(qLogEI),BBOB-f20-i1-d10,2.443883765365399,1.198291413774541,3
BBOB,CMA-ES,BBOB-f01-i1-d5,1.2472410634813826,0.690522619769645,3
BBOB,CMA-ES,BBOB-f01-i1-d10,3.210835325382888,0.43962747147851644,3
BBOB,CMA-ES,BBOB-f08-i1-d5,60.51844451435912,117.38355736380741,3
BBOB,CMA-ES,BBOB-f08-i1-d10,500.4440099389584,794.9232561950264,3
BBOB,CMA-ES,BBOB-f15-i1-d5,44.53118381576451,11.444047848103082,3
BBOB,CMA-ES,BBOB-f15-i1-d10,102.81110317338562,21.145198628061507,3
BBOB,CMA-ES,BBOB-f20-i1-d5,3.094813589512114,0.31753771287804966,3
BBOB,CMA-ES,BBOB-f20-i1-d10,3.866129107644383,236.14588566350986,3
